year,km_driven,fuel,seller_type,transmission,owner,new_name,seats,mileage,engine,max_power,torque_nm,max_torque_rpm,country owner,was_filledna,age,km_per_year,is_automatic_flag,is_first_owner_flag,engine per liter,is_passenger_car_flag,is_dealer,brand_grouped,power_per_liter,torque_per_liter,car_age_pol,selling_price
2014.0,150000,Diesel,Individual,Manual,Third Owner,Maruti,5,23.4,1248,74.0,190.0,2000.0,India,0,11.0,13636.363636363636,0,0,1.248,1,0,Maruti,59.294871794871796,152.24358974358975,121.0,409999
2012.0,110000,Diesel,Individual,Manual,Third Owner,Hyundai,5,23.0,1396,90.0,219.66895999999997,1750.0,South Korea,0,13.0,8461.538461538461,0,0,1.396,1,0,Hyundai,64.46991404011462,157.35598853868194,169.0,350000
2019.0,25000,Petrol,Individual,Manual,First Owner,Renault,5,25.17,799,53.3,72.0,4386.0,France,0,6.0,4166.666666666667,0,1,0.799,1,0,Renault,66.7083854818523,90.11264080100125,36.0,310000
2010.0,95000,Petrol,Individual,Manual,Third Owner,Maruti,5,19.7,796,46.3,62.0,3000.0,India,0,15.0,6333.333333333333,0,0,0.796,1,0,Maruti,58.16582914572864,77.8894472361809,225.0,135000
2010.0,100000,Diesel,Individual,Manual,First Owner,Maruti,5,21.1,1248,73.9,113.0,4500.0,India,0,15.0,6666.666666666667,0,1,1.248,1,0,Maruti,59.21474358974359,90.5448717948718,225.0,220000
2017.0,20000,Petrol,Individual,Manual,First Owner,Hyundai,5,18.9,1197,81.86,113.75,4000.0,South Korea,0,8.0,2500.0,0,1,1.197,1,0,Hyundai,68.38763575605681,95.02923976608187,64.0,570000
2014.0,84000,Diesel,Individual,Manual,First Owner,Maruti,5,23.4,1248,74.0,190.0,2000.0,India,0,11.0,7636.363636363636,0,1,1.248,1,0,Maruti,59.294871794871796,152.24358974358975,121.0,500000
2016.0,40000,Diesel,Individual,Manual,First Owner,Hyundai,5,22.54,1396,88.73,219.7,1500.0,South Korea,0,9.0,4444.444444444444,0,1,1.396,1,0,Hyundai,63.56017191977078,157.378223495702,81.0,875000
2011.0,100000,Diesel,Individual,Manual,First Owner,Tata,5,19.1,1405,70.0,135.4,2500.0,India,0,14.0,7142.857142857143,0,1,1.405,1,0,Tata,49.8220640569395,96.37010676156584,196.0,210000
2011.0,120000,Diesel,Individual,Manual,First Owner,Tata,5,19.4,1405,70.0,135.4,2500.0,India,0,14.0,8571.42857142857,0,1,1.405,1,0,Tata,49.8220640569395,96.37010676156584,196.0,210000
2010.0,80000,LPG,Individual,Manual,Second Owner,Hyundai,5,13.45,1086,62.1,96.1,3000.0,South Korea,0,15.0,5333.333333333333,0,0,1.086,1,0,Hyundai,57.18232044198895,88.48987108655616,225.0,200000
2017.0,30000,Petrol,Individual,Manual,First Owner,Hyundai,5,18.6,1197,81.83,114.7,4000.0,South Korea,0,8.0,3750.0,0,1,1.197,1,0,Hyundai,68.3625730994152,95.82289055973266,64.0,700000
2019.0,28000,Petrol,Individual,Automatic,First Owner,Hyundai,5,18.9,1197,81.86,113.75,4000.0,South Korea,0,6.0,4666.666666666667,1,1,1.197,1,0,Hyundai,68.38763575605681,95.02923976608187,36.0,550000
2009.0,89322,Petrol,Individual,Manual,Second Owner,Hyundai,5,17.0,1197,80.0,111.79581,4000.0,South Korea,0,16.0,5582.625,0,0,1.197,1,0,Hyundai,66.83375104427736,93.39666666666666,256.0,210000
2013.0,76000,Diesel,Individual,Manual,First Owner,Chevrolet,5,25.44,936,57.6,150.0,1750.0,USA,0,12.0,6333.333333333333,0,1,0.936,1,0,Chevrolet,61.53846153846153,160.25641025641025,144.0,175000
2012.0,70000,Petrol,Individual,Manual,Second Owner,Maruti,5,19.7,796,46.3,62.0,3000.0,India,0,13.0,5384.615384615385,0,0,0.796,1,0,Maruti,58.16582914572864,77.8894472361809,169.0,180000
2007.0,120000,Diesel,Individual,Manual,Second Owner,Hyundai,5,16.8,1493,110.0,235.3596,1900.0,South Korea,0,18.0,6666.666666666667,0,0,1.493,1,0,Hyundai,73.67716008037507,157.64206296048224,324.0,170000
2009.0,110000,Petrol,Individual,Manual,Second Owner,Maruti,5,18.2,1061,64.0,84.0,3500.0,India,0,16.0,6875.0,0,0,1.061,1,0,Maruti,60.32045240339303,79.17059377945336,256.0,120000
2009.0,90000,Petrol,Individual,Manual,Third Owner,Maruti,5,19.7,796,46.3,62.0,3000.0,India,0,16.0,5625.0,0,0,0.796,1,0,Maruti,58.16582914572864,77.8894472361809,256.0,170000
2018.0,60000,Diesel,Individual,Manual,First Owner,Maruti,5,28.4,1248,74.0,190.0,2000.0,India,0,7.0,8571.42857142857,0,1,1.248,1,0,Maruti,59.294871794871796,152.24358974358975,49.0,700000
2014.0,48300,Diesel,Individual,Manual,Second Owner,Mahindra,7,15.96,2523,62.1,195.0,1400.0,India,0,11.0,4390.909090909091,0,0,2.523,0,0,Mahindra,24.613555291319855,77.28894173602853,121.0,500000
2017.0,23511,Petrol,Individual,Manual,First Owner,Hyundai,5,18.6,1197,81.83,114.7,4000.0,South Korea,0,8.0,2938.875,0,1,1.197,1,0,Hyundai,68.3625730994152,95.82289055973266,64.0,625000
2017.0,22512,Petrol,Individual,Manual,First Owner,Hyundai,5,18.6,1197,81.83,114.7,4000.0,South Korea,0,8.0,2814.0,0,1,1.197,1,0,Hyundai,68.3625730994152,95.82289055973266,64.0,640000
2009.0,120000,Diesel,Individual,Manual,First Owner,Maruti,5,21.1,1248,73.9,113.0,4500.0,India,0,16.0,7500.0,0,1,1.248,1,0,Maruti,59.21474358974359,90.5448717948718,256.0,155000
2007.0,100000,Petrol,Individual,Manual,Third Owner,Maruti,5,18.9,1061,67.0,84.0,3500.0,India,0,18.0,5555.555555555556,0,0,1.061,1,0,Maruti,63.14797360980208,79.17059377945336,324.0,85000
2011.0,70000,Petrol,Individual,Manual,First Owner,Hyundai,5,20.36,1197,78.9,111.7,4000.0,South Korea,0,14.0,5000.0,0,1,1.197,1,0,Hyundai,65.91478696741855,93.31662489557226,196.0,250000
2016.0,16500,Petrol,Individual,Manual,First Owner,Datsun,5,20.63,1198,67.0,104.0,4000.0,Japan,0,9.0,1833.3333333333333,0,1,1.198,1,0,Other,55.92654424040067,86.81135225375627,81.0,350000
2018.0,50000,Diesel,Individual,Manual,First Owner,Maruti,5,28.4,1248,74.02,190.0,2000.0,India,0,7.0,7142.857142857143,0,1,1.248,1,0,Maruti,59.31089743589743,152.24358974358975,49.0,740000
2018.0,19000,Petrol,Individual,Manual,First Owner,Datsun,5,22.5,999,67.0,91.0,4250.0,Japan,0,7.0,2714.285714285714,0,1,0.999,1,0,Other,67.06706706706707,91.09109109109109,49.0,300000
2017.0,50000,Diesel,Individual,Manual,First Owner,Volkswagen,5,21.66,1498,108.62,250.0,1500.0,Germany,0,8.0,6250.0,0,1,1.498,1,0,Volkswagen,72.51001335113484,166.88918558077435,64.0,550000
2017.0,70000,Diesel,Individual,Manual,First Owner,Mahindra,7,15.96,2523,62.1,195.0,1400.0,India,0,8.0,8750.0,0,1,2.523,0,0,Mahindra,24.613555291319855,77.28894173602853,64.0,710000
2016.0,120000,Diesel,Individual,Manual,First Owner,Mahindra,7,15.96,2523,62.1,195.0,1400.0,India,0,9.0,13333.333333333334,0,1,2.523,0,0,Mahindra,24.613555291319855,77.28894173602853,81.0,550000
2015.0,60000,LPG,Individual,Manual,First Owner,Hyundai,5,19.2,1086,68.05,99.04,4500.0,South Korea,0,10.0,6000.0,0,1,1.086,1,0,Hyundai,62.66114180478821,91.19705340699815,100.0,375000
2013.0,76000,Diesel,Individual,Manual,Second Owner,Maruti,5,22.9,1248,74.0,190.0,2000.0,India,0,12.0,6333.333333333333,0,0,1.248,1,0,Maruti,59.294871794871796,152.24358974358975,144.0,380000
2000.39,80000,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,4,16.1,796,37.0,59.0,2500.0,India,0,23.00999999999999,2962.962962962963,0,0,0.796,1,0,Maruti,46.482412060301506,74.12060301507537,529.4699999999996,45000
2010.0,210000,Diesel,Individual,Manual,Second Owner,Toyota,8,12.8,2494,102.0,200.05565999999996,1400.0,Japan,0,15.0,14000.0,0,0,2.494,0,0,Toyota,40.8981555733761,80.21477947072972,225.0,450000
2015.0,128000,Diesel,Individual,Manual,Third Owner,Mahindra,9,15.96,2523,63.0,180.0,1440.0,India,0,10.0,12800.0,0,0,2.523,0,0,Mahindra,24.97027348394768,71.3436385255648,100.0,475000
2011.0,70000,LPG,Individual,Manual,First Owner,Maruti,5,26.2,998,58.2,77.0,3500.0,India,0,14.0,5000.0,0,1,0.998,1,0,Maruti,58.31663326653307,77.15430861723446,196.0,200000
2013.0,85000,Diesel,Individual,Manual,First Owner,Maruti,5,22.9,1248,74.0,190.0,2000.0,India,0,12.0,7083.333333333333,0,1,1.248,1,0,Maruti,59.294871794871796,152.24358974358975,144.0,350000
2018.0,25000,Diesel,Individual,Automatic,First Owner,Maruti,5,24.3,1248,88.5,200.0,1750.0,India,0,7.0,3571.4285714285716,1,1,1.248,1,0,Maruti,70.91346153846153,160.25641025641025,49.0,911999
2016.0,80000,Petrol,Individual,Manual,Second Owner,Maruti,8,16.8,796,37.0,59.0,2500.0,India,0,9.0,8888.888888888889,0,0,0.796,0,0,Maruti,42.96482412060302,74.12060301507537,81.0,190000
2019.0,40000,Diesel,Individual,Manual,First Owner,Hyundai,5,22.0,1582,126.2,259.87,1500.0,South Korea,0,6.0,6666.666666666667,0,1,1.582,1,0,Hyundai,79.7724399494311,164.26675094816687,36.0,1200000
2013.0,160000,Diesel,Individual,Manual,First Owner,Mahindra,7,15.96,2523,62.1,195.0,1400.0,India,0,12.0,13333.333333333334,0,1,2.523,0,0,Mahindra,24.613555291319855,77.28894173602853,144.0,305000
2015.0,108000,Diesel,Individual,Manual,First Owner,Hyundai,5,19.67,1582,126.2,259.9,1900.0,South Korea,0,10.0,10800.0,0,1,1.582,1,0,Hyundai,79.7724399494311,164.28571428571428,100.0,850000
2011.0,120000,Diesel,Individual,Manual,Second Owner,Volkswagen,5,15.0,1896,105.0,250.069575,1900.0,Germany,0,14.0,8571.42857142857,0,0,1.896,1,0,Volkswagen,55.37974683544304,131.89323575949368,196.0,350000
2010.0,55000,Petrol,Individual,Manual,Fourth & Above Owner,Hyundai,5,17.92,1086,62.1,96.1,3000.0,South Korea,0,15.0,3666.6666666666665,0,0,1.086,1,0,Hyundai,57.18232044198895,88.48987108655616,225.0,180000
2008.0,110000,Diesel,Individual,Manual,First Owner,Tata,7,13.93,2179,138.1,320.0,1700.0,India,0,17.0,6470.588235294118,0,1,2.179,0,0,Tata,63.37769619091326,146.85635612666363,289.0,200000
2011.0,80000,Diesel,Individual,Manual,First Owner,Toyota,5,19.369999999999997,1248,81.86,160.0,2000.0,Japan,0,14.0,5714.285714285715,0,1,1.248,1,0,Toyota,65.59294871794872,128.2051282051282,196.0,375000
2012.0,110000,Petrol,Individual,Manual,First Owner,Honda,5,19.4,1198,86.8,109.0,4500.0,Japan,0,13.0,8461.538461538461,0,1,1.198,1,0,Honda,72.45409015025042,90.98497495826378,169.0,229999
2006.0,62900,Petrol,Individual,Manual,First Owner,Maruti,5,18.9,998,67.1,90.0,3500.0,India,0,19.0,3310.5263157894738,0,1,0.998,1,0,Maruti,67.23446893787575,90.18036072144288,361.0,135000
2011.0,120000,Diesel,Individual,Manual,Second Owner,Volkswagen,5,19.33,1968,138.1,320.0,1750.0,Germany,0,14.0,8571.42857142857,0,0,1.968,1,0,Volkswagen,70.17276422764228,162.60162601626016,196.0,425000
2009.0,70000,Diesel,Individual,Manual,Third Owner,Ford,7,11.1878,2499,143.0,330.484105,1800.0,USA,0,16.0,4375.0,0,0,2.499,0,0,Ford,57.222889155662266,132.2465406162465,256.0,480000
2017.0,60000,Diesel,Individual,Manual,First Owner,Maruti,5,28.4,1248,74.02,190.0,2000.0,India,0,8.0,7500.0,0,1,1.248,1,0,Maruti,59.31089743589743,152.24358974358975,64.0,455000
2015.0,60000,Petrol,Individual,Manual,First Owner,Maruti,5,20.51,998,67.04,90.0,3500.0,India,0,10.0,6000.0,0,1,0.998,1,0,Maruti,67.17434869739479,90.18036072144288,100.0,320000
2019.0,5000,Petrol,Individual,Manual,First Owner,Hyundai,5,18.6,1197,81.86,117.0,4000.0,South Korea,0,6.0,672.5909523809523,0,1,1.197,1,0,Hyundai,68.38763575605681,97.74436090225564,36.0,693000
2017.0,35000,Diesel,Individual,Manual,First Owner,Maruti,5,24.3,1248,88.5,200.0,1750.0,India,0,8.0,4375.0,0,1,1.248,1,0,Maruti,70.91346153846153,160.25641025641025,64.0,830000
2016.0,50000,Diesel,Individual,Manual,First Owner,Tata,5,23.0,1248,88.7,200.0,1750.0,India,0,9.0,5555.555555555556,0,1,1.248,1,0,Tata,71.07371794871796,160.25641025641025,81.0,325000
2014.0,50000,Petrol,Individual,Manual,First Owner,Hyundai,5,21.1,814,55.2,74.5,4000.0,South Korea,0,11.0,4545.454545454545,0,1,0.814,1,0,Hyundai,67.81326781326783,91.52334152334153,121.0,215000
2018.0,25000,Petrol,Individual,Manual,First Owner,Maruti,5,22.0,1197,81.8,113.0,4200.0,India,0,7.0,3571.4285714285716,0,1,1.197,1,0,Maruti,68.33751044277359,94.40267335004177,49.0,560000
2014.0,52442,Petrol,Trustmark Dealer,Manual,Second Owner,Honda,5,18.5,1198,86.8,109.0,4500.0,Japan,0,11.0,4767.454545454545,0,0,1.198,1,1,Honda,72.45409015025042,90.98497495826378,121.0,325000
2013.0,39000,Petrol,Dealer,Manual,First Owner,Hyundai,5,20.36,1197,78.9,111.7,4000.0,South Korea,0,12.0,3250.0,0,1,1.197,1,1,Hyundai,65.91478696741855,93.31662489557226,144.0,229999
2007.0,42000,Petrol,Dealer,Automatic,First Owner,Mercedes-Benz,5,11.74,1796,186.0,285.0,2400.0,Germany,0,18.0,2333.3333333333335,1,1,1.796,1,1,Other,95.23809523809523,158.6859688195991,324.0,400000
2015.0,34156,Petrol,Dealer,Manual,First Owner,Volkswagen,5,16.47,1198,74.0,110.0,3750.0,Germany,0,10.0,3415.6,0,1,1.198,1,1,Volkswagen,61.76961602671119,91.81969949916528,100.0,449000
2017.0,34152,Petrol,Dealer,Manual,First Owner,Hyundai,5,18.9,1197,81.86,113.75,4000.0,South Korea,0,8.0,4269.0,0,1,1.197,1,1,Hyundai,68.38763575605681,95.02923976608187,64.0,455000
2015.0,37000,Diesel,Dealer,Automatic,First Owner,Audi,5,18.25,1968,187.74,400.0,1750.0,Germany,0,10.0,3700.0,1,1,1.968,1,1,Other,95.23809523809523,203.2520325203252,100.0,1750000
2017.0,98000,Diesel,Dealer,Automatic,First Owner,Toyota,7,11.36,2755,171.5,360.0,1400.0,Japan,0,8.0,12250.0,1,1,2.755,0,1,Toyota,62.25045372050817,130.6715063520871,64.0,1390000
2019.0,31000,Petrol,Dealer,Manual,First Owner,Hyundai,5,15.8,1591,121.3,151.0,4800.0,South Korea,0,6.0,5166.666666666667,0,1,1.591,1,1,Hyundai,76.24135763670647,94.90886235072281,36.0,1150000
2018.0,62841,Petrol,Trustmark Dealer,Manual,First Owner,Hyundai,5,18.6,1197,81.83,114.7,4000.0,South Korea,0,7.0,8977.285714285714,0,1,1.197,1,1,Hyundai,68.3625730994152,95.82289055973266,49.0,650000
2016.0,38600,Diesel,Dealer,Manual,First Owner,Hyundai,5,19.67,1582,126.2,259.9,1900.0,South Korea,0,9.0,4288.888888888889,0,1,1.582,1,1,Hyundai,79.7724399494311,164.28571428571428,81.0,950000
2018.0,27654,Diesel,Dealer,Automatic,First Owner,Maruti,5,28.4,1248,74.02,190.0,2000.0,India,0,7.0,3950.5714285714284,1,1,1.248,1,1,Maruti,59.31089743589743,152.24358974358975,49.0,698000
2017.0,48698,Diesel,Dealer,Manual,First Owner,Hyundai,5,19.67,1582,126.2,259.9,1900.0,South Korea,0,8.0,6087.25,0,1,1.582,1,1,Hyundai,79.7724399494311,164.28571428571428,64.0,975000
2018.0,32995,Petrol,Dealer,Automatic,First Owner,Maruti,5,20.52,1197,81.8,113.0,4200.0,India,0,7.0,4713.571428571428,1,1,1.197,1,1,Maruti,68.33751044277359,94.40267335004177,49.0,445000
2018.0,60000,Diesel,Individual,Manual,First Owner,Tata,5,22.95,1248,74.0,190.0,1750.0,India,0,7.0,8571.42857142857,0,1,1.248,1,0,Tata,59.294871794871796,152.24358974358975,49.0,539000
2010.0,110000,Diesel,Individual,Manual,Fourth & Above Owner,Maruti,5,17.8,1248,75.0,190.0,2000.0,India,0,15.0,7333.333333333333,0,0,1.248,1,0,Maruti,60.09615384615385,152.24358974358975,225.0,350000
2015.0,130000,Diesel,Individual,Manual,Second Owner,Renault,5,20.45,1461,83.8,200.0,1900.0,France,0,10.0,13000.0,0,0,1.461,1,0,Renault,57.35797399041752,136.89253935660506,100.0,550000
2011.0,120000,Diesel,Individual,Manual,First Owner,Volkswagen,5,22.07,1199,73.9,180.0,2000.0,Germany,0,14.0,8571.42857142857,0,1,1.199,1,0,Volkswagen,61.63469557964971,150.1251042535446,196.0,330000
2014.0,80000,Petrol,Individual,Manual,Third Owner,Hyundai,5,21.1,814,55.2,74.5,4000.0,South Korea,0,11.0,7272.727272727273,0,0,0.814,1,0,Hyundai,67.81326781326783,91.52334152334153,121.0,220000
2013.0,60000,Petrol,Individual,Manual,Second Owner,Maruti,5,18.5,1197,85.8,114.0,4000.0,India,0,12.0,5000.0,0,0,1.197,1,0,Maruti,71.67919799498746,95.23809523809523,144.0,415000
2007.0,75000,Petrol,Individual,Manual,First Owner,Maruti,5,19.7,796,46.3,62.0,3000.0,India,0,18.0,4166.666666666667,0,1,0.796,1,0,Maruti,58.16582914572864,77.8894472361809,324.0,150000
2005.0,89000,Petrol,Individual,Manual,Second Owner,Hyundai,5,15.3,1341,83.0,115.0,3200.0,South Korea,0,20.0,4450.0,0,0,1.341,1,0,Hyundai,61.894108873974645,85.75689783743475,400.0,150000
2007.0,110000,Diesel,Individual,Manual,First Owner,Hyundai,5,18.1,1493,110.0,235.3596,1900.0,South Korea,0,18.0,6111.111111111111,0,1,1.493,1,0,Hyundai,73.67716008037507,157.64206296048224,324.0,240000
2009.0,90000,Petrol,Individual,Manual,Second Owner,Maruti,5,19.7,796,46.3,62.0,3000.0,India,0,16.0,5625.0,0,0,0.796,1,0,Maruti,58.16582914572864,77.8894472361809,256.0,170000
2015.0,40000,Diesel,Individual,Manual,Third Owner,Maruti,5,28.09,1248,88.5,200.0,1750.0,India,0,10.0,4000.0,0,0,1.248,1,0,Maruti,70.91346153846153,160.25641025641025,100.0,550000
2011.0,120000,Diesel,Individual,Manual,Second Owner,Mahindra,8,13.0,2489,95.0,220.0,1400.0,India,0,14.0,8571.42857142857,0,0,2.489,0,0,Mahindra,38.16793893129771,88.38891120932102,196.0,180000
2017.0,29000,Petrol,Individual,Manual,First Owner,Mahindra,6,18.15,1198,82.0,115.0,3500.0,India,0,8.0,3625.0,0,1,1.198,0,0,Mahindra,68.44741235392321,95.99332220367279,64.0,360000
2014.0,120000,Petrol,Individual,Manual,First Owner,Maruti,5,19.1,1197,85.8,114.0,4000.0,India,0,11.0,10909.09090909091,0,1,1.197,1,0,Maruti,71.67919799498746,95.23809523809523,121.0,400000
2009.0,70000,Petrol,Individual,Manual,Second Owner,Hyundai,5,13.2,1495,94.0,122.583125,3500.0,South Korea,0,16.0,4375.0,0,0,1.495,1,0,Hyundai,62.876254180602004,81.99540133779263,256.0,120000
2016.0,100000,Diesel,Individual,Manual,Second Owner,Maruti,5,24.3,1248,88.5,200.0,1750.0,India,0,9.0,11111.111111111111,0,0,1.248,1,0,Maruti,70.91346153846153,160.25641025641025,81.0,765000
2016.0,90150,Diesel,Individual,Manual,First Owner,Maruti,5,24.3,1248,88.5,200.0,1750.0,India,0,9.0,10016.666666666666,0,1,1.248,1,0,Maruti,70.91346153846153,160.25641025641025,81.0,919999
2018.0,90000,Diesel,Individual,Manual,First Owner,Toyota,5,23.59,1364,67.05,170.0,1800.0,Japan,0,7.0,12857.142857142857,0,1,1.364,1,0,Toyota,49.156891495601165,124.63343108504398,49.0,730000
2016.0,120000,Diesel,Individual,Manual,First Owner,Tata,5,22.95,1248,74.0,190.0,1750.0,India,0,9.0,13333.333333333334,0,1,1.248,1,0,Tata,59.294871794871796,152.24358974358975,81.0,320000
2015.0,90000,Diesel,Individual,Manual,Second Owner,Honda,5,25.8,1498,98.6,200.0,1750.0,Japan,0,10.0,9000.0,0,0,1.498,1,0,Honda,65.82109479305741,133.5113484646195,100.0,455000
2015.0,50000,Petrol,Individual,Manual,First Owner,Datsun,5,20.63,1198,67.0,104.0,4000.0,Japan,0,10.0,5000.0,0,1,1.198,1,0,Other,55.92654424040067,86.81135225375627,100.0,350000
2016.0,110000,Diesel,Individual,Manual,First Owner,Mahindra,7,18.49,1493,100.0,240.0,1600.0,India,0,9.0,12222.222222222223,0,1,1.493,0,0,Mahindra,66.97923643670461,160.75016744809108,81.0,509999
2011.0,85700,Diesel,Individual,Manual,Second Owner,Tata,5,17.0,1405,70.0,132.389775,2500.0,India,0,14.0,6121.428571428572,0,0,1.405,1,0,Tata,49.8220640569395,94.22759786476867,196.0,175000
2013.0,178000,Diesel,Individual,Manual,First Owner,Mahindra,9,15.96,2523,63.0,180.0,1440.0,India,0,12.0,14833.333333333334,0,1,2.523,0,0,Mahindra,24.97027348394768,71.3436385255648,144.0,325000
2011.0,70000,Petrol,Individual,Manual,Second Owner,Tata,5,15.2,1193,65.0,104.93115499999999,2600.0,India,0,14.0,5000.0,0,0,1.193,1,0,Tata,54.48449287510478,87.95570410729253,196.0,120000
2014.0,30000,Petrol,Individual,Manual,Second Owner,Hyundai,5,20.36,1197,78.9,111.8,4000.0,South Korea,0,11.0,2727.2727272727275,0,0,1.197,1,0,Hyundai,65.91478696741855,93.4001670843776,121.0,300000
2015.0,100000,Diesel,Individual,Manual,First Owner,Honda,5,26.0,1498,98.6,200.0,1750.0,Japan,0,10.0,10000.0,0,1,1.498,1,0,Honda,65.82109479305741,133.5113484646195,100.0,500000
2016.0,25339,Petrol,Individual,Manual,First Owner,Maruti,5,21.4,1197,83.1,115.0,4000.0,India,0,9.0,2815.4444444444443,0,1,1.197,1,0,Maruti,69.4235588972431,96.0735171261487,81.0,562000
2014.0,10000,Petrol,Individual,Manual,First Owner,Hyundai,5,21.1,814,55.2,74.5,4000.0,South Korea,0,11.0,909.0909090909091,0,1,0.814,1,0,Hyundai,67.81326781326783,91.52334152334153,121.0,250000
2013.0,35000,Petrol,Individual,Manual,Second Owner,Hyundai,5,20.36,1197,78.9,111.8,4000.0,South Korea,0,12.0,2916.6666666666665,0,0,1.197,1,0,Hyundai,65.91478696741855,93.4001670843776,144.0,280000
2015.0,68000,Diesel,Individual,Manual,Second Owner,Maruti,7,20.77,1248,88.76,200.0,1750.0,India,0,10.0,6800.0,0,0,1.248,0,0,Maruti,71.12179487179488,160.25641025641025,100.0,571000
2013.0,40000,Petrol,Individual,Manual,First Owner,Maruti,5,18.6,1197,85.8,114.0,4000.0,India,0,12.0,3333.3333333333335,0,1,1.197,1,0,Maruti,71.67919799498746,95.23809523809523,144.0,400000
2015.0,120000,Diesel,Individual,Manual,Second Owner,Tata,5,19.09,1405,69.01,135.0,2500.0,India,0,10.0,12000.0,0,0,1.405,1,0,Tata,49.11743772241993,96.08540925266904,100.0,295000
2011.0,25000,Petrol,Individual,Manual,First Owner,Ford,5,15.6,1196,70.0,102.0,4000.0,USA,0,14.0,1785.7142857142858,0,1,1.196,1,0,Ford,58.52842809364549,85.28428093645485,196.0,250000
2015.0,40000,Diesel,Individual,Manual,Second Owner,Mahindra,7,15.96,2523,62.1,195.0,1400.0,India,0,10.0,4000.0,0,0,2.523,0,0,Mahindra,24.613555291319855,77.28894173602853,100.0,610000
2011.0,70000,Diesel,Individual,Manual,Second Owner,Ford,5,20.0,1399,68.0,160.0,2000.0,USA,0,14.0,5000.0,0,0,1.399,1,0,Ford,48.60614724803431,114.3674052894925,196.0,204999
2013.0,80000,Diesel,Individual,Manual,Second Owner,Mahindra,7,15.1,2179,140.0,330.0,1600.0,India,0,12.0,6666.666666666667,0,0,2.179,0,0,Mahindra,64.24965580541533,151.44561725562187,144.0,750000
2017.0,41232,Diesel,Dealer,Manual,First Owner,Maruti,5,26.59,1248,74.0,190.0,2000.0,India,0,8.0,5154.0,0,1,1.248,1,1,Maruti,59.294871794871796,152.24358974358975,64.0,589000
2015.0,40200,Diesel,Dealer,Manual,First Owner,Mahindra,7,21.0,1498,74.96,210.0,1600.0,India,0,10.0,4020.0,0,1,1.498,0,1,Mahindra,50.04005340453938,140.18691588785046,100.0,445000
2005.0,200000,Diesel,Individual,Manual,Second Owner,Toyota,8,12.8,2494,102.0,200.05565999999996,1400.0,Japan,0,20.0,10000.0,0,0,2.494,0,0,Toyota,40.8981555733761,80.21477947072972,400.0,310000
2015.0,62000,Diesel,Dealer,Manual,First Owner,Mahindra,7,21.0,1498,74.96,210.0,1600.0,India,0,10.0,6200.0,0,1,1.498,0,1,Mahindra,50.04005340453938,140.18691588785046,100.0,445000
2012.0,68240,Diesel,Dealer,Manual,First Owner,Tata,7,13.93,2956,138.1,320.0,1700.0,India,0,13.0,5249.2307692307695,0,1,2.956,0,1,Tata,46.718538565629224,108.25439783491204,169.0,450000
